address,pkca,pkdiv,pkpart
,노상,공영,54
전라남도 진도군 진도읍 성내리 64-1,노외,공영,90
전라남도 진도군 진도읍 교동리 157,노외,공영,35
전라남도 진도군 진도읍 성내리 64-1,노외,공영,87
전라남도 진도군 진도읍 남동리 517-3,노외,민영,40
전라남도 진도군 진도읍 성내리 43-16,노외,민영,30
대전광역시 대덕구 삼정동 310-1,노외,공영,11
대전광역시 대덕구 용호동 44-2,노외,공영,47
대전광역시 대덕구 용호동 177-1,노외,공영,8
대전광역시 대덕구 신탄진동 140-25,노외,공영,41
대전광역시 대덕구 석봉동 387-3,노외,공영,15
대전광역시 대덕구 신탄진동 266-15,노외,공영,16
대전광역시 대덕구 신탄진동 295-137,노외,공영,12
강원도 태백시 황지동 194-60,노외,공영,7
강원도 태백시 황지동 108-33,노외,공영,31
강원도 태백시 황지동 180,노상,공영,17
강원도 태백시 황지동 166-2,노상,공영,34
강원도 태백시 소도동 78,노외,공영,18
경상북도 경주시 서부동 151-1,노상,공영,13
전라북도 익산시 금마면 기양리 104-1,노외,공영,47
전라북도 익산시 남중동 30-31,노상,공영,35
전라북도 익산시 남중동 35-4,노상,공영,131
전라북도 익산시 남중동 60,노상,공영,67
전라북도 익산시 남중동 86-8,노상,공영,52
전라북도 익산시 낭산면 호암리 430-3,노외,공영,50
전라북도 익산시 낭산면 성남리 312,노외,공영,15
전라남도 곡성군 곡성읍 읍내리 832-57,노외,공영,5
전라남도 곡성군 곡성읍 학정리 661,노외,공영,80
전라남도 곡성군 오곡면 오지리 910,노외,공영,21
전라남도 곡성군 오곡면 침곡리 103-8,노외,공영,36
전라남도 곡성군 오곡면 침곡리 272,노외,공영,26
전라남도 곡성군 오곡면 침곡리 45-1,노외,공영,191
서울특별시 구로구 가리봉동 1-11,노외,공영,198
서울특별시 구로구 고척동 52-54,노외,공영,88
서울특별시 구로구 고척동 156,노외,공영,66
서울특별시 구로구 개봉동 416-2,노외,공영,56
서울특별시 구로구 개봉동 134-8,노외,공영,134
서울특별시 구로구 오류동 6-11,노외,공영,84
서울특별시 구로구 고척동 산 9-14,노외,공영,199
서울특별시 관악구 봉천동 1693-62,노상,공영,20
경상북도 봉화군 봉화읍 내성리 426-11,노상,공영,11
경상북도 봉화군 봉화읍 내성리 234-7,노상,공영,30
대구광역시 북구 복현동 404-3,노외,공영,23
,노외,공영,23
대구광역시 북구 침산동 1310-2,노외,공영,17
대구광역시 북구 팔달동 151-36,노외,공영,17
강원도 강릉시 내곡동 산104,노외,공영,10
강원도 강릉시 사천면 사천진리 86-141,노외,공영,100
강원도 강릉시 사천면 사천진리 86-185,노외,공영,60
강원도 강릉시 사천면 사천진리 29-12,노외,공영,25
강원도 강릉시 사천면 사천진리 86-76,노외,공영,75
강원도 강릉시 사천면 사천진리 2-93,노외,공영,11
강원도 강릉시 남항진동 1-1,노외,공영,199
강원도 강릉시 입암동 95,노외,공영,82
강원도 강릉시 입암동 659-18,노외,공영,22
강원도 강릉시 입암동 679-30,노외,공영,12
강원도 강릉시 입암동 599-6,노외,공영,26
강원도 강릉시 송정동 212,노외,공영,5
강원도 강릉시 견소동 268-29,노외,공영,23
강원도 강릉시 연곡면 동덕리 143-3,노외,공영,22
강원도 강릉시 연곡면 방내리 31-1,노외,공영,50
강원도 강릉시 연곡면 영진리 357-125,노외,공영,5
강원도 강릉시 옥계면 현내리 339-5,노외,공영,13
강원도 태백시 황지동 87-36,노상,공영,13
강원도 태백시 황지동 665-1,노외,공영,26
강원도 태백시 황지동 208-9,노외,공영,12
강원도 강릉시 교동 2-21,노외,공영,176
강원도 강릉시 교동 369,노외,공영,95
강원도 강릉시 교동 987-7,노외,공영,5
강원도 강릉시 교동 1429-6,노외,공영,9
강원도 강릉시 교동 156-35,노외,공영,292
강원도 강릉시 교동 622,노외,공영,100
강원도 강릉시 교동 156-35,노외,공영,130
강원도 강릉시 교동 118,노외,공영,52
강원도 강릉시 내곡동 51-15,노외,공영,5
강원도 강릉시 내곡동 31,노외,공영,57
강원도 강릉시 내곡동 67-3,노외,공영,4
강원도 강릉시 내곡동 51-48,노외,공영,2
강원도 강릉시 내곡동 71-3,노외,공영,8
전라남도 곡성군 곡성읍 읍내리 53-2,노외,공영,60
인천광역시 미추홀구 용현동 92-48,노상,공영,83
인천광역시 미추홀구 용현동 253,노상,공영,46
인천광역시 미추홀구 용현동 492-22,노상,공영,84
인천광역시 미추홀구 용현동 628-62,노상,공영,20
인천광역시 미추홀구 용현동 629-19,노상,공영,29
인천광역시 미추홀구 용현동 622-8,노상,공영,18
인천광역시 미추홀구 용현동 629-105,노상,공영,23
인천광역시 미추홀구 용현동 627-448,노상,공영,28
인천광역시 미추홀구 용현동 623-54,노상,공영,20
인천광역시 미추홀구 용현동 622-121,노상,공영,20
충청북도 단양군 단양읍 도전리 645,노외,공영,46
경상북도 안동시 안기동 134-3,노외,공영,10
경상북도 안동시 신세동 93-2,노외,공영,9
경상북도 안동시 운안동 337-20,노외,공영,10
경상북도 안동시 신세동 182,노상,공영,21
"경기도 안산시 단원구 고잔동 769,(~775)",노상,공영,162
경기도 안산시 단원구 원곡동 903,노상,공영,24
"경기도 안산시 단원구 초지동 727,(~734)",노상,공영,34
"경기도 안산시 단원구 초지동 742,(~744)",노상,공영,79
경기도 안산시 상록구 본오동 881-8,노상,공영,49
"경기도 안산시 상록구 사동 1526,(~1531)",노상,공영,68
"경기도 안산시 상록구 사동 1547,(~1548)",노상,공영,74
경기도 안산시 상록구 월피동 445,노상,공영,34
경기도 안산시 상록구 월피동 445-35,노상,공영,10
"경기도 안산시 상록구 이동 712-2,(~715-13)",노상,공영,79
"경기도 안산시 상록구 이동 716-15,(~721-2)",노상,공영,78
경기도 안산시 단원구 고잔동 44-1,노외,공영,55
경기도 수원시 장안구 송죽동 417-23,노외,공영,103
경상북도 안동시 태화동 634-230,노외,공영,5
경상북도 안동시 신세동 120-3,노외,공영,8
경상북도 안동시 성곡동 815-1,노외,공영,138
경상북도 안동시 명륜동 344,부설,공영,552
경상북도 안동시 용상동 산59-3,노외,공영,30
경상북도 안동시 운흥동 272-6,노외,공영,4
인천광역시 동구 금곡동 38-7,노외,공영,12
"경기도 안산시 단원구 고잔동 703,(~706)",노상,공영,99
"경기도 안산시 단원구 고잔동 707,(~718)",노상,공영,126
"경기도 안산시 단원구 고잔동 724-4,(~727)",노상,공영,62
"경기도 안산시 단원구 고잔동 729,(~749)",노상,공영,83
전라남도 보성군 벌교읍 회정리 721,노외,공영,11
전라남도 보성군 벌교읍 벌교리 630-1,노외,공영,26
부산광역시 해운대구 송정동 462번지 일원,노상,공영,92
"부산광역시 해운대구 좌동 1290, 1407-6번지 일원",노상,공영,34
부산광역시 해운대구 반여2동 1291-1509번지,노외,공영,266
부산광역시 해운대구 반여2동 1291-940번지,노외,공영,234
부산광역시 해운대구 반여3동 1575-93번지,노외,공영,109
부산광역시 해운대구 반송1동 745-13번지,노외,공영,304
부산광역시 해운대구 반송1동 259-86번지,노외,공영,154
부산광역시 해운대구 좌2동 1474번지,노외,공영,27
부산광역시 해운대구 좌1동 1458-4번지,노외,공영,49
강원도 양양군 양양읍 남문리 3-23,노외,공영,150
강원도 양양군 현북면 하광정리 641-2,노상,공영,253
강원도 양양군 서면 오색리 485,노외,공영,471
경상북도 안동시 안막동 106-50,노외,공영,13
경상남도 거창군 거창읍 대동리 27-2,노외,공영,10
경상남도 거창군 거창읍 중앙리 35-8,노외,공영,10
경상남도 거창군 거창읍 상림리 87-4,노외,공영,12
경상남도 거창군 거창읍 대동리 649-2,노외,공영,8
경상남도 거창군 거창읍 중앙리 328-3,노외,공영,15
경상남도 거창군 거창읍 중앙리 48-2,노외,공영,7
경상남도 거창군 거창읍 대동리 749-8,노외,공영,9
경상남도 거창군 거창읍 대동리 780-3,노외,공영,50
강원도 양양군 강현면 용호리 126-2,노외,공영,274
강원도 양양군 손양면 동호리 141-26,노상,공영,50
강원도 양양군 손양면 수산리 89-32,노외,공영,79
강원도 양양군 서면 오색리 483-6,노외,민영,250
강원도 양양군 서면 오색리 511,노외,민영,120
강원도 양양군 서면 오색리 산 1-15,노외,공영,60
강원도 양양군 양양읍 남문리 231-1,부설,공영,34
강원도 양양군 양양읍 남문리 76-9,노외,공영,48
강원도 양양군 강현면 주청리 2-14,노상,공영,338
강원도 양양군 강현면 전진리 3-1,노외,민영,120
강원도 양양군 강현면 전진리 23,노외,민영,500
강원도 양양군 강현면 물치리 7-5,노외,공영,350
강원도 양양군 양양읍 군행리 5-1,부설,공영,20
부산광역시 남구 대연동 282-5번지,노상,공영,12
부산광역시 남구 대연동 1487-15번지,노상,공영,5
부산광역시 남구 대연동 1479-22번지,노상,공영,10
부산광역시 남구 대연동 1535-2번지,노상,공영,7
부산광역시 남구 대연동 1779번지,노상,공영,35
부산광역시 남구 대연동 1801번지,노상,공영,29
부산광역시 남구 용호동 66-3번지,노외,공영,19
부산광역시 남구 용호동 409-25번지,노외,공영,14
부산광역시 남구 용호동 409-22번지,노상,공영,10
부산광역시 남구 용호동 356-1번지,노상,공영,10
부산광역시 남구 용호동 487-9번지,노상,공영,4
부산광역시 남구 용호동 265-4번지,노외,공영,18
부산광역시 남구 용호동 221-1번지,노외,공영,17
부산광역시 남구 용호동 869번지,노외,공영,28
부산광역시 남구 용호동 566-3번지,노외,공영,5
부산광역시 남구 용호동 85-2번지,노상,공영,26
부산광역시 남구 용호동 368-3번지,노상,공영,8
부산광역시 남구 용호동 373-15번지,노외,공영,23
부산광역시 남구 용호동 514-4번지,노외,공영,42
부산광역시 남구 용호동 485-16번지,노외,공영,20
부산광역시 남구 용호동 536-1번지,노외,공영,28
부산광역시 영도구 동삼동 1011,부설,공영,957
부산광역시 남구 용호동 960,노외,공영,172
부산광역시 남구 용호동 959,노외,공영,66
"강원도 강릉시 노암동 402-37, 402-36",노외,공영,26
강원도 강릉시 노암동 324-67,노외,공영,7
강원도 강릉시 노암동 279-18,노외,공영,7
강원도 강릉시 노암동 699-9,노외,공영,3
강원도 강릉시 강동면 정동진리 259-1,노외,공영,150
강원도 강릉시 강동면 심곡리 69-5,노외,공영,90
강원도 강릉시 강동면 정동진리 440-29,노외,공영,598
강원도 강릉시 강동면 정동진리 50-33,노외,공영,11
강원도 강릉시 강동면 정동진리 51-22,노외,공영,12
강원도 강릉시 강동면 정동진리 51-4,노외,공영,22
강원도 강릉시 강동면 정동진리 52-11,노외,공영,53
강원도 강릉시 저동 144-3,노외,공영,150
강원도 강릉시 안현동 94-145,노외,공영,84
강원도 강릉시 안현동 868-4,노외,공영,145
강원도 강릉시 저동 126-1,노외,공영,98
강원도 강릉시 운정동 472-18,노외,공영,54
강원도 강릉시 죽헌동 179-1,노외,공영,21
강원도 강릉시 교동 2-10,노외,공영,490
경상북도 경주시 노동동 230,노상,공영,13
경상북도 경주시 황오동 251-5,노상,공영,43
경상북도 경주시 황오동 347-1,노상,공영,12
경상북도 경주시 성동동 386-1,노상,공영,11
경상북도 경주시 황오동 102-9,노상,공영,10
경상북도 경주시 노동동 152-9,노상,공영,41
경상북도 경주시 동부동 198-4,노상,공영,24
경상북도 경주시 황오동 109-13,노상,공영,29
경상북도 경주시 노서동 241-8,노상,공영,17
경상북도 경주시 동천동 784-8,노상,공영,17
경상북도 경주시 황성동 521-60,노상,공영,26
세종특별자치시 도담동,노상,공영,13
세종특별자치시 조치원읍 원리 12-11,노외,공영,200
세종특별자치시 조치원읍 정리 33-3,노외,공영,71
세종특별자치시 조치원읍 정리 39-1,노외,공영,25
경상남도 고성군 고성읍 송학리 263-4,노외,공영,50
경상북도 경주시 성건동 260-1,노상,공영,48
경상북도 경주시 노동동 202-7,노상,공영,79
세종특별자치시 나성동,노상,공영,40
대구광역시 북구 칠성동1가 276-165,노외,공영,437
대구광역시 북구 산격동 1567,노외,공영,29
대구광역시 북구 읍내동 412-5,노외,공영,10
대구광역시 북구 구암동 771-3,노외,공영,338
대구광역시 북구 관음동 1230-2,노외,공영,120
경기도 김포시 북변동 376-38 (북변택지지구),노상,공영,45
경기도 김포시 고촌읍 신곡리 578-2,노상,공영,16
